,ID,Event_Type,Target,Product,Same_Angle,Inverted,Event_Time,System_Time
1824,285,interval,,,,,6.714,1535511578.834
1825,285,on,,06_detergent_3.jpg,True,0,0.800,1535511585.572
1826,,SIGNAL,,,,,,1535511586.401
1827,285,image_interval,,,,,0.400,1535511586.400
1828,285,on,00_detergent_3.jpg,,True,0,0.800,1535511586.823
1829,,SIGNAL,,,,,,1535511590.680
1830,,SIGNAL,,,,,,1535511590.680
1831,,SIGNAL,,,,,,1535511591.540
1832,,SIGNAL,,,,,,1535511593.440
1833,286,interval,,,,,6.028,1535511587.651
1834,286,on,,07_chocolate_3.jpg,True,0,0.799,1535511593.701
1835,286,image_interval,,,,,0.400,1535511594.533
1836,286,on,00_chocolate_3.jpg,,True,0,0.800,1535511594.956
1837,,SIGNAL,,,,,,1535511599.585
1838,,SIGNAL,,,,,,1535511599.585
1839,,SIGNAL,,,,,,1535511599.585
1840,,SIGNAL,,,,,,1535511601.039
1841,287,interval,,,,,6.798,1535511595.785
1842,287,on,,05_detergent_2.jpg,False,0,0.799,1535511602.606
1843,,SIGNAL,,,,,,1535511603.434
1844,287,image_interval,,,,,0.400,1535511603.433
1845,287,on,00_detergent_1.jpg,,False,0,0.800,1535511603.857
1846,288,interval,,,,,0.403,1535511604.686
1847,288,on,SINGLETON,02_detergent_1.jpg,,0,0.801,1535511605.115
1848,,SIGNAL,,,,,,1535511607.954
1849,,SIGNAL,,,,,,1535511607.954
1850,,SIGNAL,,,,,,1535511608.640
1851,289,interval,,,,,4.008,1535511605.944
1852,289,on,,07_detergent_3.jpg,False,0,0.800,1535511609.977
1853,,SIGNAL,,,,,,1535511610.806
1854,289,image_interval,,,,,0.400,1535511610.805
1855,289,on,00_detergent_1.jpg,,False,0,0.800,1535511611.228
1856,,SIGNAL,,,,,,1535511615.240
1857,,SIGNAL,,,,,,1535511615.240
1858,,SIGNAL,,,,,,1535511616.240
1859,,SIGNAL,,,,,,1535511618.140
1860,290,interval,,,,,6.182,1535511612.056
1861,290,on,,09_chocolate_3.jpg,True,0,0.800,1535511618.261
1862,290,image_interval,,,,,0.400,1535511619.090
1863,290,on,00_chocolate_3.jpg,,True,1,0.800,1535511619.513
1864,,SIGNAL,,,,,,1535511623.075
1865,,K_PRESS,,,,,,1535511623.075
1866,,SIGNAL,,,,,,1535511623.075
1867,,SIGNAL,,,,,,1535511623.840
1868,291,interval,,,,,4.732,1535511620.341
1869,291,on,SINGLETON,02_detergent_1.jpg,,0,0.801,1535511625.099
1870,,SIGNAL,,,,,,1535511628.136
1871,,SIGNAL,,,,,,1535511628.136
1872,,SIGNAL,,,,,,1535511629.541
1873,292,interval,,,,,4.199,1535511625.936
1874,292,on,,09_chocolate_3.jpg,False,0,0.801,1535511630.158
1875,292,image_interval,,,,,0.400,1535511630.986
1876,292,on,00_chocolate_1.jpg,,False,0,0.800,1535511631.410
1877,,SIGNAL,,,,,,1535511636.546
1878,,SIGNAL,,,,,,1535511636.546
1879,,SIGNAL,,,,,,1535511636.546
1880,,SIGNAL,,,,,,1535511637.140
1881,,SIGNAL,,,,,,1535511639.040
1882,293,interval,,,,,8.305,1535511632.240
1883,293,on,,05_detergent_1.jpg,True,0,0.799,1535511640.569
1884,,SIGNAL,,,,,,1535511641.398
1885,293,image_interval,,,,,0.400,1535511641.397
1886,293,on,00_detergent_1.jpg,,True,0,0.800,1535511641.821
1887,,SIGNAL,,,,,,1535511645.670
1888,,SIGNAL,,,,,,1535511645.670
1889,,SIGNAL,,,,,,1535511646.640
1890,,SIGNAL,,,,,,1535511648.539
1891,294,interval,,,,,6.019,1535511642.649
1892,294,on,SINGLETON,08_detergent_2.jpg,,0,0.799,1535511648.694
1893,295,interval,,,,,0.481,1535511649.525
1894,295,on,SINGLETON,09_chocolate_1.jpg,,0,0.801,1535511650.031
1895,,SIGNAL,,,,,,1535511655.386
1896,,SIGNAL,,,,,,1535511655.386
1897,,SIGNAL,,,,,,1535511655.386
1898,,SIGNAL,,,,,,1535511656.140
1899,,SIGNAL,,,,,,1535511658.040
1900,296,interval,,,,,8.516,1535511650.868
1901,296,on,,06_chocolate_1.jpg,False,0,0.800,1535511659.409
1902,,SIGNAL,,,,,,1535511660.238
1903,296,image_interval,,,,,0.400,1535511660.237
1904,296,on,00_chocolate_3.jpg,,False,0,0.799,1535511660.661
1905,,SIGNAL,,,,,,1535511665.699
1906,,SIGNAL,,,,,,1535511665.699
1907,,SIGNAL,,,,,,1535511665.699
1908,,SIGNAL,,,,,,1535511667.539
1909,,SIGNAL,,,,,,1535511669.439
1910,297,interval,,,,,8.209,1535511661.488
1911,297,on,,08_chocolate_3.jpg,False,0,0.800,1535511669.721
1912,297,image_interval,,,,,0.400,1535511670.548
1913,297,on,00_chocolate_1.jpg,,False,0,0.800,1535511670.971
1914,,SIGNAL,,,,,,1535511673.810
1915,,SIGNAL,,,,,,1535511673.810
1916,,SIGNAL,,,,,,1535511675.139
1917,298,interval,,,,,4.007,1535511671.801
1918,298,on,SINGLETON,07_detergent_1.jpg,,0,0.800,1535511675.835
1919,,SIGNAL,,,,,,1535511679.258
1920,,SIGNAL,,,,,,1535511679.258
1921,,SIGNAL,,,,,,1535511680.840
1922,299,interval,,,,,4.590,1535511676.668
1923,299,on,,01_detergent_2.jpg,True,0,0.800,1535511681.284
1924,299,image_interval,,,,,0.400,1535511682.116
1925,299,on,00_detergent_2.jpg,,True,0,0.799,1535511682.540
1926,,SCANNER START,,,,,,1535511867.770
1927,,SIGNAL,,,,,,1535511908.376
1928,,SIGNAL,,,,,,
1929,,SIGNAL,,,,,,1535511910.276
1930,300,interval,,,,,2.316,1535511908.378
1931,300,on,,07_chocolate_3.jpg,False,0,0.800,1535511910.720
1932,300,image_interval,,,,,0.400,1535511911.547
1933,300,on,00_chocolate_1.jpg,,False,0,0.800,1535511911.973
1934,,SIGNAL,,,,,,1535511916.649
1935,,SIGNAL,,,,,,1535511916.649
1936,,SIGNAL,,,,,,1535511916.649
1937,,SIGNAL,,,,,,1535511917.875
1938,301,interval,,,,,6.846,1535511912.801
1939,301,on,,03_chocolate_1.jpg,False,1,0.799,1535511919.673
1940,,SIGNAL,,,,,,1535511920.501
1941,,K_PRESS,,,,,,1535511920.501
1942,301,image_interval,,,,,0.400,1535511920.500
1943,301,on,00_chocolate_3.jpg,,False,0,0.800,1535511920.924
1944,,SIGNAL,,,,,,1535511925.765
1945,,SIGNAL,,,,,,1535511925.765
1946,,SIGNAL,,,,,,1535511925.765
1947,,SIGNAL,,,,,,1535511927.375
1948,,SIGNAL,,,,,,1535511929.276
1949,302,interval,,,,,8.006,1535511921.757
1950,302,on,SINGLETON,06_chocolate_1.jpg,,0,0.800,1535511929.790
1951,,SIGNAL,,,,,,1535511932.490
1952,,SIGNAL,,,,,,1535511933.076
1953,303,interval,,,,,2.871,1535511930.618
1954,303,on,SINGLETON,05_detergent_1.jpg,,0,0.800,1535511933.516
1955,,SIGNAL,,,,,,1535511936.866
1956,,SIGNAL,,,,,,1535511936.876
1957,,SIGNAL,,,,,,1535511938.776
1958,304,interval,,,,,4.516,1535511934.349
1959,304,on,,09_chocolate_2.jpg,False,0,0.800,1535511938.889
1960,304,image_interval,,,,,0.400,1535511939.716
1961,304,on,00_chocolate_3.jpg,,False,0,0.801,1535511940.140
1962,,SIGNAL,,,,,,1535511943.590
1963,,SIGNAL,,,,,,1535511943.590
1964,,SIGNAL,,,,,,1535511944.475
1965,305,interval,,,,,4.619,1535511940.969
1966,305,on,SINGLETON,09_detergent_1.jpg,,0,0.799,1535511945.616
1967,,SIGNAL,,,,,,1535511948.297
1968,,SIGNAL,,,,,,1535511948.297
1969,306,interval,,,,,2.848,1535511946.448
1970,306,on,,02_detergent_1.jpg,False,0,0.800,1535511949.322
1971,,SIGNAL,,,,,,1535511950.175
1972,306,image_interval,,,,,0.400,1535511950.149
1973,306,on,00_detergent_3.jpg,,False,0,0.800,1535511950.574
1974,,SIGNAL,,,,,,1535511953.550
1975,,SIGNAL,,,,,,1535511953.975
1976,307,interval,,,,,4.146,1535511951.403
1977,307,on,,05_detergent_2.jpg,True,0,0.799,1535511955.575
1978,,SIGNAL,,,,,,1535511956.404
1979,307,image_interval,,,,,0.400,1535511956.403
1980,307,on,00_detergent_2.jpg,,True,0,0.800,1535511956.829
1981,,SIGNAL,,,,,,1535511962.107
1982,,SIGNAL,,,,,,1535511962.107
1983,,SIGNAL,,,,,,1535511962.107
1984,,SIGNAL,,,,,,1535511963.476
1985,,SIGNAL,,,,,,1535511965.375
1986,308,interval,,,,,8.445,1535511957.661
1987,308,on,,01_chocolate_1.jpg,False,0,0.801,1535511966.130
1988,,SIGNAL,,,,,,1535511967.275
1989,308,image_interval,,,,,0.400,1535511966.962
1990,308,on,00_chocolate_2.jpg,,False,0,0.800,1535511967.387
1991,,SIGNAL,,,,,,1535511972.087
1992,,SIGNAL,,,,,,1535511972.087
1993,,SIGNAL,,,,,,1535511972.975
1994,,SIGNAL,,,,,,1535511974.875
1995,309,interval,,,,,6.870,1535511968.216
1996,309,on,,01_detergent_2.jpg,False,0,0.801,1535511975.112
1997,309,image_interval,,,,,0.400,1535511975.948
1998,309,on,00_detergent_3.jpg,,False,0,0.800,1535511976.371
1999,,SIGNAL,,,,,,1535511979.858
2000,,SIGNAL,,,,,,1535511979.858
2001,,SIGNAL,,,,,,1535511980.575
2002,310,interval,,,,,4.657,1535511977.200
2003,310,on,SINGLETON,08_chocolate_1.jpg,,0,0.800,1535511981.884
2004,,SIGNAL,,,,,,1535511986.881
2005,,SIGNAL,,,,,,1535511986.881
2006,,SIGNAL,,,,,,1535511986.881
2007,,SIGNAL,,,,,,1535511988.176
2008,,SIGNAL,,,,,,1535511990.075
2009,311,interval,,,,,8.163,1535511982.716
2010,311,on,SINGLETON,03_chocolate_3.jpg,,0,0.800,1535511990.906
2011,,SIGNAL,,,,,,1535511994.349
2012,,SIGNAL,,,,,,1535511994.349
2013,,SIGNAL,,,,,,1535511995.775
2014,312,interval,,,,,4.613,1535511991.734
2015,312,on,,04_detergent_2.jpg,True,0,0.800,1535511996.372
2016,312,image_interval,,,,,0.400,1535511997.199
2017,312,on,00_detergent_2.jpg,,True,0,0.799,1535511997.624
2018,,SIGNAL,,,,,,1535511999.720
2019,,SIGNAL,,,,,,1535511999.720
2020,313,interval,,,,,2.265,1535511998.453
2021,313,on,SINGLETON,07_detergent_1.jpg,,0,0.800,1535512000.745
2022,,SIGNAL,,,,,,1535512004.930
2023,,SIGNAL,,,,,,1535512004.930
2024,,SIGNAL,,,,,,1535512005.274
2025,,SIGNAL,,,,,,1535512007.175
2026,314,interval,,,,,6.346,1535512001.583
2027,314,on,,08_chocolate_2.jpg,False,0,0.800,1535512007.953
2028,,SIGNAL,,,,,,1535512009.076
2029,314,image_interval,,,,,0.401,1535512008.787
2030,314,on,00_chocolate_3.jpg,,False,0,0.800,1535512009.211
2031,,SIGNAL,,,,,,1535512012.570
2032,,SIGNAL,,,,,,1535512012.875
2033,315,interval,,,,,4.530,1535512010.039
2034,315,on,SINGLETON,09_detergent_1.jpg,,0,0.799,1535512014.596
2035,,SIGNAL,,,,,,1535512019.023
2036,,SIGNAL,,,,,,1535512019.023
2037,,SIGNAL,,,,,,1535512019.023
2038,,SIGNAL,,,,,,1535512020.475
2039,316,interval,,,,,6.596,1535512015.425
2040,316,on,,04_detergent_1.jpg,False,0,0.801,1535512022.046
2041,,SIGNAL,,,,,,1535512022.875
2042,316,image_interval,,,,,0.400,1535512022.874
2043,316,on,00_detergent_3.jpg,,False,0,0.800,1535512023.298
2044,,SIGNAL,,,,,,1535512025.822
2045,,SIGNAL,,,,,,1535512026.175
2046,317,interval,,,,,2.694,1535512024.127
2047,317,on,SINGLETON,04_detergent_2.jpg,,1,0.800,1535512026.846
2048,,K_PRESS,,,,,,1535512031.454
2049,,SIGNAL,,,,,,1535512031.454
2050,,SIGNAL,,,,,,1535512031.454
2051,,SIGNAL,,,,,,1535512031.875
2052,,SIGNAL,,,,,,1535512033.776
2053,318,interval,,,,,6.774,1535512027.678
2054,318,on,SINGLETON,09_detergent_3.jpg,,0,0.801,1535512034.480
2055,,SIGNAL,,,,,,1535512038.053
2056,,SIGNAL,,,,,,1535512038.053
2057,,SIGNAL,,,,,,1535512039.475
2058,319,interval,,,,,4.735,1535512035.316
2059,319,on,SINGLETON,07_detergent_2.jpg,,0,0.801,1535512040.079
2060,,SIGNAL,,,,,,1535512044.475
2061,,SIGNAL,,,,,,1535512044.475
2062,,SIGNAL,,,,,,1535512045.175
2063,,SIGNAL,,,,,,1535512047.075
2064,320,interval,,,,,6.555,1535512040.918
2065,320,on,SINGLETON,07_detergent_2.jpg,,0,0.800,1535512047.499
2066,321,interval,,,,,0.585,1535512048.328
2067,321,on,SINGLETON,09_detergent_3.jpg,,0,0.800,1535512048.938
2068,,SIGNAL,,,,,,1535512054.206
2069,,SIGNAL,,,,,,1535512054.206
2070,,SIGNAL,,,,,,1535512054.206
2071,,SIGNAL,,,,,,1535512054.674
2072,,SIGNAL,,,,,,1535512056.575
2073,322,interval,,,,,8.434,1535512049.770
2074,322,on,SINGLETON,06_chocolate_2.jpg,,0,0.800,1535512058.231
2075,323,interval,,,,,0.738,1535512059.063
2076,323,on,,04_detergent_1.jpg,False,0,0.800,1535512059.824
2077,,SIGNAL,,,,,,1535512060.654
2078,,SIGNAL,,,,,,1535512060.654
2079,323,image_interval,,,,,0.400,1535512060.652
2080,323,on,00_detergent_3.jpg,,False,0,0.801,1535512061.076
2081,,SIGNAL,,,,,,1535512063.932
2082,,SIGNAL,,,,,,1535512064.175
2083,324,interval,,,,,4.026,1535512061.905
2084,324,on,,03_chocolate_2.jpg,False,0,0.800,1535512065.955
2085,,SIGNAL,,,,,,1535512066.783
2086,324,image_interval,,,,,0.400,1535512066.782
2087,324,on,00_chocolate_1.jpg,,False,0,0.800,1535512067.204
2088,,SIGNAL,,,,,,1535512072.549
2089,,SIGNAL,,,,,,1535512072.549
2090,,SIGNAL,,,,,,1535512072.549
2091,,SIGNAL,,,,,,1535512073.676
2092,,SIGNAL,,,,,,1535512075.575
2093,325,interval,,,,,8.514,1535512068.033
2094,325,on,,02_detergent_3.jpg,False,1,0.799,1535512076.579
2095,,SIGNAL,,,,,,1535512077.475
2096,,K_PRESS,,,,,,1535512077.506
2097,325,image_interval,,,,,0.400,1535512077.407
2098,325,on,00_detergent_1.jpg,,False,0,0.800,1535512077.840
2099,326,interval,,,,,0.878,1535512078.672
2100,326,on,,03_chocolate_3.jpg,True,0,0.799,1535512079.579
2101,,SIGNAL,,,,,,1535512080.413
2102,326,image_interval,,,,,0.400,1535512080.411
2103,326,on,00_chocolate_3.jpg,,True,0,0.800,1535512080.838
2104,,SIGNAL,,,,,,1535512083.012
2105,,SIGNAL,,,,,,1535512083.175
2106,327,interval,,,,,2.338,1535512081.673
2107,327,on,SINGLETON,06_detergent_2.jpg,,0,0.801,1535512084.037
2108,,SIGNAL,,,,,,1535512086.142
2109,,SIGNAL,,,,,,1535512086.975
2110,328,interval,,,,,2.268,1535512084.874
2111,328,on,,06_chocolate_2.jpg,True,1,0.801,1535512087.173
2112,,K_PRESS,,,,,,1535512088.003
2113,328,image_interval,,,,,0.400,1535512088.002
2114,328,on,00_chocolate_2.jpg,,True,0,0.800,1535512088.428
2115,,SIGNAL,,,,,,1535512093.106
2116,,SIGNAL,,,,,,1535512093.106
2117,,SIGNAL,,,,,,1535512093.106
2118,,SIGNAL,,,,,,1535512094.575
2119,329,interval,,,,,6.844,1535512089.260
2120,329,on,,06_detergent_2.jpg,False,0,0.801,1535512096.128
2121,,SIGNAL,,,,,,1535512096.959
2122,329,image_interval,,,,,0.400,1535512096.958
2123,329,on,00_detergent_1.jpg,,False,1,0.800,1535512097.383
2124,,K_PRESS,,,,,,1535512102.179
2125,,SIGNAL,,,,,,1535512102.179
2126,,SIGNAL,,,,,,1535512102.179
2127,,SIGNAL,,,,,,1535512102.179
2128,,SIGNAL,,,,,,1535512104.076
2129,330,interval,,,,,6.960,1535512098.216
2130,330,on,SINGLETON,09_detergent_2.jpg,,0,0.800,1535512105.203
2131,,SIGNAL,,,,,,1535512110.826
2132,,SIGNAL,,,,,,1535512110.826
2133,,SIGNAL,,,,,,1535512110.826
2134,,SIGNAL,,,,,,1535512111.675
2135,,SIGNAL,,,,,,1535512113.575
2136,331,interval,,,,,8.788,1535512106.036
2137,331,on,SINGLETON,09_chocolate_2.jpg,,0,0.800,1535512114.851
2138,,SIGNAL,,,,,,1535512117.810
2139,,SIGNAL,,,,,,1535512117.810
2140,,SIGNAL,,,,,,1535512119.275
2141,332,interval,,,,,4.120,1535512115.688
2142,332,on,SINGLETON,05_chocolate_2.jpg,,0,0.800,1535512119.836
2143,,SIGNAL,,,,,,1535512122.845
2144,,SIGNAL,,,,,,1535512123.075
2145,333,interval,,,,,4.179,1535512120.665
2146,333,on,SINGLETON,03_chocolate_1.jpg,,0,0.800,1535512124.874
2147,,SIGNAL,,,,,,1535512130.528
2148,,SIGNAL,,,,,,1535512130.528
2149,,SIGNAL,,,,,,1535512130.528
2150,,SIGNAL,,,,,,1535512130.675
2151,,SIGNAL,,,,,,1535512132.574
2152,,SIGNAL,,,,,,1535512134.475
2153,334,interval,,,,,8.820,1535512125.706
2154,334,on,,03_detergent_2.jpg,False,0,0.799,1535512134.553
2155,334,image_interval,,,,,0.400,1535512135.384
2156,334,on,00_detergent_1.jpg,,False,0,0.800,1535512135.809
2157,,SIGNAL,,,,,,1535512141.510
2158,,SIGNAL,,,,,,1535512141.510
2159,,SIGNAL,,,,,,1535512141.510
2160,,SIGNAL,,,,,,1535512142.075
2161,,SIGNAL,,,,,,1535512143.975
2162,335,interval,,,,,8.871,1535512136.637
2163,335,on,SINGLETON,08_chocolate_2.jpg,,0,0.799,1535512145.535
2164,,SIGNAL,,,,,,1535512148.706
2165,,SIGNAL,,,,,,1535512148.706
2166,,SIGNAL,,,,,,1535512149.675
2167,336,interval,,,,,4.331,1535512146.374
2168,336,on,,05_chocolate_1.jpg,False,0,0.800,1535512150.734
2169,,SIGNAL,,,,,,1535512151.574
2170,336,image_interval,,,,,0.400,1535512151.561
2171,336,on,00_chocolate_3.jpg,,False,0,0.800,1535512151.984
2172,,SIGNAL,,,,,,1535512156.738
2173,,SIGNAL,,,,,,1535512156.738
2174,,SIGNAL,,,,,,1535512157.275
2175,,SIGNAL,,,,,,1535512159.174
2176,337,interval,,,,,6.925,1535512152.812
2177,337,on,SINGLETON,06_chocolate_1.jpg,,0,0.800,1535512159.762
2178,,SIGNAL,,,,,,1535512165.522
2179,,SIGNAL,,,,,,1535512165.522
2180,,SIGNAL,,,,,,1535512165.522
2181,,SIGNAL,,,,,,1535512166.775
2182,,SIGNAL,,,,,,1535512168.674
2183,338,interval,,,,,8.930,1535512160.590
2184,338,on,SINGLETON,02_chocolate_2.jpg,,0,0.799,1535512169.547
2185,,SIGNAL,,,,,,1535512175.344
2186,,SIGNAL,,,,,,1535512175.344
2187,,SIGNAL,,,,,,1535512175.345
2188,,SIGNAL,,,,,,1535512176.274
2189,,SIGNAL,,,,,,1535512178.174
2190,339,interval,,,,,8.968,1535512170.374
2191,339,on,,07_detergent_1.jpg,False,0,0.800,1535512179.368
2192,,SIGNAL,,,,,,1535512180.207
2193,339,image_interval,,,,,0.400,1535512180.206
2194,339,on,00_detergent_2.jpg,,False,1,0.799,1535512180.631
2195,,K_PRESS,,,,,,1535512186.059
2196,,SIGNAL,,,,,,1535512186.059
2197,,SIGNAL,,,,,,1535512186.059
2198,,SIGNAL,,,,,,1535512186.059
2199,,SIGNAL,,,,,,1535512187.675
2200,,SIGNAL,,,,,,1535512189.575
2201,340,interval,,,,,8.597,1535512181.459
2202,340,on,SINGLETON,08_chocolate_2.jpg,,0,0.801,1535512190.081
2203,,SIGNAL,,,,,,1535512195.468
2204,,SIGNAL,,,,,,1535512195.468
2205,,SIGNAL,,,,,,1535512195.468
2206,,SIGNAL,,,,,,1535512197.175
2207,,SIGNAL,,,,,,1535512199.074
2208,341,interval,,,,,8.556,1535512190.911
2209,341,on,SINGLETON,05_detergent_1.jpg,,0,0.800,1535512199.495
2210,,SIGNAL,,,,,,1535512202.985
2211,,SIGNAL,,,,,,1535512202.985
2212,,SIGNAL,,,,,,1535512204.774
2213,342,interval,,,,,4.656,1535512200.327
2214,342,on,,08_chocolate_1.jpg,True,0,0.801,1535512205.008
2215,342,image_interval,,,,,0.400,1535512205.837
2216,342,on,00_chocolate_1.jpg,,True,0,0.800,1535512206.262
2217,343,interval,,,,,0.696,1535512207.090
2218,343,on,,08_chocolate_3.jpg,False,0,0.800,1535512207.810
2219,,SIGNAL,,,,,,1535512208.639
2220,,SIGNAL,,,,,,1535512208.639
2221,343,image_interval,,,,,0.400,1535512208.637
2222,343,on,00_chocolate_1.jpg,,False,0,0.801,1535512209.061
2223,,SIGNAL,,,,,,1535512211.604
2224,,SIGNAL,,,,,,1535512212.375
2225,344,interval,,,,,2.713,1535512209.890
2226,344,on,,01_chocolate_2.jpg,False,0,0.799,1535512212.628
2227,344,image_interval,,,,,0.400,1535512213.458
2228,344,on,00_chocolate_3.jpg,,False,0,0.800,1535512213.881
2229,,SIGNAL,,,,,,1535512216.709
2230,,SIGNAL,,,,,,1535512216.709
2231,345,interval,,,,,2.998,1535512214.710
2232,345,on,SINGLETON,08_detergent_3.jpg,,0,0.800,1535512217.736
2233,,SIGNAL,,,,,,1535512220.827
2234,,SIGNAL,,,,,,1535512220.827
2235,,SIGNAL,,,,,,1535512221.874
2236,346,interval,,,,,4.261,1535512218.565
2237,346,on,SINGLETON,07_detergent_2.jpg,,0,0.800,1535512222.853
